cell_id,sample_id,event_index
gated_alive:a_2a:25119,a_2a,25119
gated_alive:a_2a:25294,a_2a,25294
gated_alive:a_2a:25371,a_2a,25371
gated_alive:a_2a:25977,a_2a,25977
gated_alive:a_2a:26176,a_2a,26176
gated_alive:a_2a:26278,a_2a,26278
gated_alive:a_2a:27250,a_2a,27250
gated_alive:a_2a:27507,a_2a,27507
gated_alive:a_2a:28406,a_2a,28406
gated_alive:a_2a:28430,a_2a,28430
gated_alive:a_2a:29372,a_2a,29372
gated_alive:a_2a:29877,a_2a,29877
gated_alive:a_2a:29895,a_2a,29895
gated_alive:a_2a:30406,a_2a,30406
gated_alive:a_2a:30554,a_2a,30554
gated_alive:a_2a:30799,a_2a,30799
gated_alive:a_2a:30966,a_2a,30966
gated_alive:a_2a:31026,a_2a,31026
gated_alive:a_2a:31736,a_2a,31736
gated_alive:a_2a:32053,a_2a,32053
gated_alive:a_2a:33174,a_2a,33174
gated_alive:a_2a:33242,a_2a,33242
gated_alive:a_2a:33894,a_2a,33894
gated_alive:a_2a:33932,a_2a,33932
gated_alive:a_2a:34961,a_2a,34961
gated_alive:a_2a:34966,a_2a,34966
gated_alive:a_2a:35740,a_2a,35740
gated_alive:a_2a:37477,a_2a,37477
gated_alive:a_2a:38080,a_2a,38080
gated_alive:a_2a:39057,a_2a,39057
gated_alive:a_2a:39253,a_2a,39253
gated_alive:a_2a:39815,a_2a,39815
gated_alive:a_2a:40635,a_2a,40635
gated_alive:a_2a:41010,a_2a,41010
gated_alive:a_2a:41519,a_2a,41519
gated_alive:a_2a:42043,a_2a,42043
gated_alive:a_2a:42058,a_2a,42058
gated_alive:a_2a:42170,a_2a,42170
gated_alive:a_2a:42280,a_2a,42280
gated_alive:a_2a:42767,a_2a,42767
gated_alive:a_2a:42882,a_2a,42882
gated_alive:a_2a:43602,a_2a,43602
gated_alive:a_2a:43686,a_2a,43686
gated_alive:a_2a:43687,a_2a,43687
gated_alive:a_2a:44164,a_2a,44164
gated_alive:a_2a:44588,a_2a,44588
gated_alive:a_2a:44614,a_2a,44614
gated_alive:a_2a:45272,a_2a,45272
gated_alive:a_2a:47267,a_2a,47267
gated_alive:a_2a:47877,a_2a,47877
gated_alive:a_2a:47961,a_2a,47961
gated_alive:a_2a:48368,a_2a,48368
gated_alive:a_2a:48484,a_2a,48484
gated_alive:a_2a:48610,a_2a,48610
gated_alive:a_2a:48727,a_2a,48727
gated_alive:a_2a:48846,a_2a,48846
gated_alive:a_2a:49087,a_2a,49087
gated_alive:a_2a:49685,a_2a,49685
gated_alive:a_2a:50256,a_2a,50256
gated_alive:a_2a:50462,a_2a,50462
gated_alive:a_2a:50578,a_2a,50578
gated_alive:a_2a:52604,a_2a,52604
gated_alive:a_2a:52803,a_2a,52803
gated_alive:a_2a:53240,a_2a,53240
gated_alive:a_2a:53547,a_2a,53547
gated_alive:a_2a:53612,a_2a,53612
gated_alive:a_2a:54140,a_2a,54140
gated_alive:a_2a:54152,a_2a,54152
gated_alive:a_2a:54539,a_2a,54539
gated_alive:a_2a:55082,a_2a,55082
gated_alive:a_2a:55552,a_2a,55552
gated_alive:a_2a:56039,a_2a,56039
gated_alive:a_2a:56068,a_2a,56068
gated_alive:a_2a:56154,a_2a,56154
gated_alive:a_2a:56962,a_2a,56962
gated_alive:a_2a:59140,a_2a,59140
gated_alive:a_2a:59340,a_2a,59340
gated_alive:a_2a:59470,a_2a,59470
gated_alive:a_2a:59689,a_2a,59689
gated_alive:a_2a:59798,a_2a,59798
gated_alive:a_2a:60054,a_2a,60054
gated_alive:a_2a:60942,a_2a,60942
gated_alive:a_2a:61093,a_2a,61093
gated_alive:a_2a:61572,a_2a,61572
gated_alive:a_2a:61574,a_2a,61574
gated_alive:a_2a:61891,a_2a,61891
gated_alive:a_2a:62146,a_2a,62146
gated_alive:a_2a:62245,a_2a,62245
gated_alive:a_2a:62770,a_2a,62770
gated_alive:a_2a:62918,a_2a,62918
gated_alive:a_2a:63129,a_2a,63129
gated_alive:a_2a:64112,a_2a,64112
gated_alive:a_2a:64584,a_2a,64584
gated_alive:a_2a:64690,a_2a,64690
gated_alive:a_2a:64964,a_2a,64964
gated_alive:a_2a:65025,a_2a,65025
gated_alive:a_2a:65752,a_2a,65752
gated_alive:a_2a:66095,a_2a,66095
gated_alive:a_2a:66668,a_2a,66668
gated_alive:a_2a:66892,a_2a,66892
gated_alive:a_2a:66963,a_2a,66963
gated_alive:a_2a:67847,a_2a,67847
gated_alive:a_2a:67865,a_2a,67865
gated_alive:a_2a:68060,a_2a,68060
gated_alive:a_2a:68282,a_2a,68282
gated_alive:a_2a:68434,a_2a,68434
gated_alive:a_2a:68526,a_2a,68526
gated_alive:a_2a:69066,a_2a,69066
gated_alive:a_2a:69524,a_2a,69524
gated_alive:a_2a:70425,a_2a,70425
gated_alive:a_2a:70823,a_2a,70823
gated_alive:a_2a:70891,a_2a,70891
gated_alive:a_2a:71097,a_2a,71097
gated_alive:a_2a:71570,a_2a,71570
gated_alive:a_2a:71633,a_2a,71633
gated_alive:a_2a:72031,a_2a,72031
gated_alive:a_2a:72095,a_2a,72095
gated_alive:a_2a:72101,a_2a,72101
gated_alive:a_2a:72873,a_2a,72873
gated_alive:a_2a:73083,a_2a,73083
gated_alive:a_2a:73419,a_2a,73419
gated_alive:a_2a:73689,a_2a,73689
gated_alive:a_2a:74053,a_2a,74053
gated_alive:a_2a:74130,a_2a,74130
gated_alive:a_2a:74260,a_2a,74260
gated_alive:a_2a:74289,a_2a,74289
gated_alive:a_2a:74500,a_2a,74500
gated_alive:a_2a:74542,a_2a,74542
gated_alive:a_2a:75708,a_2a,75708
gated_alive:a_2a:77571,a_2a,77571
gated_alive:a_2a:77615,a_2a,77615
gated_alive:a_2a:77834,a_2a,77834
gated_alive:a_2a:78062,a_2a,78062
gated_alive:a_2a:78100,a_2a,78100
gated_alive:a_2a:78154,a_2a,78154
gated_alive:a_2a:78961,a_2a,78961
gated_alive:a_2a:79587,a_2a,79587
gated_alive:a_2a:79696,a_2a,79696
gated_alive:a_2a:79878,a_2a,79878
gated_alive:a_2a:80090,a_2a,80090
gated_alive:a_2a:80226,a_2a,80226
gated_alive:a_2a:80319,a_2a,80319
gated_alive:a_2a:81367,a_2a,81367
gated_alive:a_2a:81940,a_2a,81940
gated_alive:a_2a:82338,a_2a,82338
gated_alive:a_2a:82598,a_2a,82598
gated_alive:a_2a:82920,a_2a,82920
gated_alive:a_2a:83028,a_2a,83028
gated_alive:a_2a:83369,a_2a,83369
gated_alive:a_2a:83509,a_2a,83509
gated_alive:a_2a:83755,a_2a,83755
gated_alive:a_2a:84247,a_2a,84247
gated_alive:a_2a:84848,a_2a,84848
gated_alive:a_2a:86238,a_2a,86238
gated_alive:a_2a:86889,a_2a,86889
gated_alive:a_2a:87211,a_2a,87211
gated_alive:a_2a:88417,a_2a,88417
gated_alive:a_2a:89156,a_2a,89156
gated_alive:a_2a:89357,a_2a,89357
gated_alive:a_2a:89899,a_2a,89899
gated_alive:a_2a:90232,a_2a,90232
gated_alive:a_2a:91208,a_2a,91208
gated_alive:a_2a:91635,a_2a,91635
gated_alive:a_2a:92312,a_2a,92312
gated_alive:a_2a:93596,a_2a,93596
gated_alive:a_2a:93618,a_2a,93618
gated_alive:a_2a:93726,a_2a,93726
gated_alive:a_2a:93860,a_2a,93860
gated_alive:a_2a:94036,a_2a,94036
gated_alive:a_2a:94392,a_2a,94392
gated_alive:a_2a:95526,a_2a,95526
gated_alive:a_2a:96648,a_2a,96648
gated_alive:a_2a:97015,a_2a,97015
gated_alive:a_2a:97443,a_2a,97443
gated_alive:a_2a:97683,a_2a,97683
gated_alive:a_2a:98625,a_2a,98625
gated_alive:a_2a:99237,a_2a,99237
gated_alive:a_2a:99256,a_2a,99256
gated_alive:a_2a:99543,a_2a,99543
gated_alive:a_2a:100013,a_2a,100013
gated_alive:a_2a:100047,a_2a,100047
gated_alive:a_2a:100459,a_2a,100459
gated_alive:a_2a:101210,a_2a,101210
gated_alive:a_2a:101996,a_2a,101996
gated_alive:a_2a:102984,a_2a,102984
gated_alive:a_2a:103194,a_2a,103194
gated_alive:a_2a:103416,a_2a,103416
gated_alive:a_2a:104438,a_2a,104438
gated_alive:a_2a:104674,a_2a,104674
gated_alive:a_2a:105940,a_2a,105940
gated_alive:a_2a:106828,a_2a,106828
gated_alive:a_2a:106985,a_2a,106985
gated_alive:a_2a:107187,a_2a,107187
gated_alive:a_2a:107365,a_2a,107365
gated_alive:a_2a:107670,a_2a,107670
gated_alive:a_2a:107770,a_2a,107770
gated_alive:a_2a:107785,a_2a,107785
gated_alive:a_2a:108425,a_2a,108425
gated_alive:a_2a:109158,a_2a,109158
gated_alive:a_2a:109289,a_2a,109289
gated_alive:a_2a:109552,a_2a,109552
gated_alive:a_2a:109958,a_2a,109958
gated_alive:a_2a:111555,a_2a,111555
gated_alive:a_2a:112136,a_2a,112136
gated_alive:a_2a:112233,a_2a,112233
gated_alive:a_2a:112457,a_2a,112457
gated_alive:a_2a:112618,a_2a,112618
gated_alive:a_2a:113542,a_2a,113542
gated_alive:a_2a:113767,a_2a,113767
gated_alive:a_2a:114256,a_2a,114256
gated_alive:a_2a:114697,a_2a,114697
gated_alive:a_2a:115017,a_2a,115017
gated_alive:a_2a:115238,a_2a,115238
gated_alive:a_2a:115378,a_2a,115378
gated_alive:a_2a:115608,a_2a,115608
gated_alive:a_2a:116100,a_2a,116100
gated_alive:a_2a:116660,a_2a,116660
gated_alive:a_2a:118390,a_2a,118390
gated_alive:a_2a:118428,a_2a,118428
gated_alive:a_2a:119737,a_2a,119737
gated_alive:a_2a:120113,a_2a,120113
gated_alive:a_2a:120330,a_2a,120330
gated_alive:a_2a:120940,a_2a,120940
gated_alive:a_2a:120963,a_2a,120963
gated_alive:a_2a:121225,a_2a,121225
gated_alive:a_2a:121542,a_2a,121542
gated_alive:a_2a:121610,a_2a,121610
gated_alive:a_2a:121909,a_2a,121909
gated_alive:a_2a:122039,a_2a,122039
gated_alive:a_2a:122438,a_2a,122438
gated_alive:a_2a:122633,a_2a,122633
gated_alive:a_2a:122984,a_2a,122984
gated_alive:a_2a:124208,a_2a,124208
gated_alive:a_2a:125242,a_2a,125242
gated_alive:a_2a:126099,a_2a,126099
gated_alive:a_2a:126145,a_2a,126145
gated_alive:a_2a:127674,a_2a,127674
gated_alive:a_2a:128342,a_2a,128342
gated_alive:a_2a:128413,a_2a,128413
gated_alive:a_2a:128906,a_2a,128906
gated_alive:a_2a:130948,a_2a,130948
gated_alive:a_2a:130976,a_2a,130976
gated_alive:a_2a:131456,a_2a,131456
gated_alive:a_2a:131938,a_2a,131938
gated_alive:a_2a:132074,a_2a,132074
gated_alive:a_2a:132079,a_2a,132079
gated_alive:a_2a:133550,a_2a,133550
gated_alive:a_2a:133910,a_2a,133910
gated_alive:a_2a:135004,a_2a,135004
gated_alive:a_2a:135394,a_2a,135394
gated_alive:a_2a:136077,a_2a,136077
gated_alive:a_2a:136554,a_2a,136554
gated_alive:a_2a:136763,a_2a,136763
gated_alive:a_2a:137209,a_2a,137209
gated_alive:a_2a:137228,a_2a,137228
gated_alive:a_2a:137399,a_2a,137399
gated_alive:a_2a:138794,a_2a,138794
gated_alive:a_2a:138891,a_2a,138891
gated_alive:a_2a:140210,a_2a,140210
gated_alive:a_2a:141075,a_2a,141075
gated_alive:a_2a:141335,a_2a,141335
gated_alive:a_2a:141480,a_2a,141480
gated_alive:a_2a:141765,a_2a,141765
gated_alive:a_2a:141867,a_2a,141867
gated_alive:a_2a:142777,a_2a,142777
gated_alive:a_2a:143376,a_2a,143376
gated_alive:a_2a:145242,a_2a,145242
gated_alive:a_2a:145785,a_2a,145785
gated_alive:a_2a:146388,a_2a,146388
gated_alive:a_2a:146453,a_2a,146453
gated_alive:a_2a:146541,a_2a,146541
gated_alive:a_2a:146591,a_2a,146591
gated_alive:a_2a:146705,a_2a,146705
gated_alive:a_2a:149149,a_2a,149149
gated_alive:a_2a:149155,a_2a,149155
gated_alive:a_2a:149453,a_2a,149453
gated_alive:a_2a:151191,a_2a,151191
gated_alive:a_2a:151241,a_2a,151241
gated_alive:a_2a:151291,a_2a,151291
gated_alive:a_2a:151557,a_2a,151557
gated_alive:a_2a:151602,a_2a,151602
gated_alive:a_2a:152015,a_2a,152015
gated_alive:a_2a:152082,a_2a,152082
gated_alive:a_2a:152929,a_2a,152929
gated_alive:a_2a:153754,a_2a,153754
gated_alive:a_2a:154251,a_2a,154251
gated_alive:a_2a:154525,a_2a,154525
gated_alive:a_2a:155939,a_2a,155939
gated_alive:a_2a:156006,a_2a,156006
gated_alive:a_2a:156851,a_2a,156851
gated_alive:a_2a:157783,a_2a,157783
gated_alive:a_2a:157900,a_2a,157900
gated_alive:a_2a:161070,a_2a,161070
gated_alive:a_2a:161252,a_2a,161252
gated_alive:a_2a:161800,a_2a,161800
gated_alive:a_2a:162467,a_2a,162467
gated_alive:a_2a:162688,a_2a,162688
gated_alive:a_2a:163368,a_2a,163368
gated_alive:a_2a:163532,a_2a,163532
gated_alive:a_2a:163812,a_2a,163812
gated_alive:a_2a:164322,a_2a,164322
gated_alive:a_2a:165271,a_2a,165271
gated_alive:a_2a:165656,a_2a,165656
gated_alive:a_2a:165901,a_2a,165901
gated_alive:a_2a:167380,a_2a,167380
gated_alive:a_2a:167830,a_2a,167830
gated_alive:a_2a:168318,a_2a,168318
gated_alive:a_2a:169479,a_2a,169479
gated_alive:a_2a:170694,a_2a,170694
gated_alive:a_2a:170920,a_2a,170920
gated_alive:a_2a:171258,a_2a,171258
gated_alive:a_2a:171607,a_2a,171607
gated_alive:a_2a:171734,a_2a,171734
gated_alive:a_2a:171798,a_2a,171798
gated_alive:a_2a:171954,a_2a,171954
gated_alive:a_2a:172975,a_2a,172975
gated_alive:a_2a:173042,a_2a,173042
gated_alive:a_2a:173072,a_2a,173072
gated_alive:a_2a:173096,a_2a,173096
gated_alive:a_2a:173562,a_2a,173562
gated_alive:a_2a:173927,a_2a,173927
gated_alive:a_2a:174563,a_2a,174563
gated_alive:a_2a:174613,a_2a,174613
gated_alive:a_2a:174669,a_2a,174669
gated_alive:a_2a:174684,a_2a,174684
gated_alive:a_2a:174744,a_2a,174744
gated_alive:a_2a:175533,a_2a,175533
gated_alive:a_2a:175542,a_2a,175542
gated_alive:a_2a:176404,a_2a,176404
gated_alive:a_2a:176921,a_2a,176921
gated_alive:a_2a:177271,a_2a,177271
gated_alive:a_2a:177508,a_2a,177508
gated_alive:a_2a:178629,a_2a,178629
gated_alive:a_2a:178730,a_2a,178730
gated_alive:a_2a:179097,a_2a,179097
gated_alive:a_2a:179619,a_2a,179619
gated_alive:a_2a:180028,a_2a,180028
gated_alive:a_2a:180240,a_2a,180240
gated_alive:a_2a:180656,a_2a,180656
gated_alive:a_2a:181050,a_2a,181050
gated_alive:a_2a:181888,a_2a,181888
gated_alive:a_2a:182020,a_2a,182020
gated_alive:a_2a:182728,a_2a,182728
gated_alive:a_2a:184603,a_2a,184603
gated_alive:a_2a:184605,a_2a,184605
gated_alive:a_2a:185096,a_2a,185096
gated_alive:a_2a:187128,a_2a,187128
gated_alive:a_2a:188550,a_2a,188550
gated_alive:a_2a:189519,a_2a,189519
gated_alive:a_2a:190013,a_2a,190013
gated_alive:a_2a:191595,a_2a,191595
gated_alive:a_2a:191763,a_2a,191763
gated_alive:a_2a:192688,a_2a,192688
gated_alive:a_2a:192920,a_2a,192920
gated_alive:a_2a:193056,a_2a,193056
gated_alive:a_2a:193136,a_2a,193136
gated_alive:a_2a:193326,a_2a,193326
gated_alive:a_2a:194767,a_2a,194767
gated_alive:a_2a:195260,a_2a,195260
gated_alive:a_2a:195262,a_2a,195262
gated_alive:a_2a:195451,a_2a,195451
gated_alive:a_2a:197330,a_2a,197330
gated_alive:a_2a:197908,a_2a,197908
gated_alive:a_2a:198267,a_2a,198267
gated_alive:a_2a:198374,a_2a,198374
gated_alive:a_2a:198438,a_2a,198438
gated_alive:a_2a:199087,a_2a,199087
gated_alive:a_2a:199356,a_2a,199356
gated_alive:a_2a:200134,a_2a,200134
gated_alive:a_2a:201833,a_2a,201833
gated_alive:a_2a:202177,a_2a,202177
gated_alive:a_2a:202854,a_2a,202854
gated_alive:a_2a:202992,a_2a,202992
gated_alive:a_2a:204049,a_2a,204049
gated_alive:a_2a:204227,a_2a,204227
gated_alive:a_2a:204341,a_2a,204341
gated_alive:a_2a:205255,a_2a,205255
gated_alive:a_2a:205816,a_2a,205816
gated_alive:a_2a:205820,a_2a,205820
gated_alive:a_2a:206364,a_2a,206364
gated_alive:a_2a:207010,a_2a,207010
gated_alive:a_2a:208303,a_2a,208303
gated_alive:a_2a:209017,a_2a,209017
gated_alive:a_2a:210000,a_2a,210000
gated_alive:a_2a:210913,a_2a,210913
gated_alive:a_2a:211114,a_2a,211114
gated_alive:a_2a:212039,a_2a,212039
gated_alive:a_2a:212256,a_2a,212256
gated_alive:a_2a:212575,a_2a,212575
gated_alive:a_2a:212729,a_2a,212729
gated_alive:a_2a:213186,a_2a,213186
gated_alive:a_2a:213701,a_2a,213701
gated_alive:a_2a:214294,a_2a,214294
gated_alive:a_2a:215131,a_2a,215131
gated_alive:a_2a:215644,a_2a,215644
gated_alive:a_2a:215680,a_2a,215680
gated_alive:a_2a:216296,a_2a,216296
gated_alive:a_2a:217277,a_2a,217277
gated_alive:a_2a:218201,a_2a,218201
gated_alive:a_2a:218588,a_2a,218588
gated_alive:a_2a:218953,a_2a,218953
gated_alive:a_2a:219080,a_2a,219080
gated_alive:a_2a:219956,a_2a,219956
gated_alive:a_2a:219970,a_2a,219970
gated_alive:a_2a:220319,a_2a,220319
gated_alive:a_2a:221265,a_2a,221265
gated_alive:a_2a:221598,a_2a,221598
gated_alive:a_2a:221862,a_2a,221862
gated_alive:a_2a:221942,a_2a,221942
gated_alive:a_2a:222012,a_2a,222012
gated_alive:a_2a:222388,a_2a,222388
gated_alive:a_2a:222926,a_2a,222926
gated_alive:a_2a:223243,a_2a,223243
gated_alive:a_2a:223313,a_2a,223313
gated_alive:a_2a:224146,a_2a,224146
gated_alive:a_2a:225047,a_2a,225047
gated_alive:a_2a:225215,a_2a,225215
gated_alive:a_2a:225371,a_2a,225371
gated_alive:a_2a:225546,a_2a,225546
gated_alive:a_2a:226882,a_2a,226882
gated_alive:a_2a:227315,a_2a,227315
gated_alive:a_2a:227510,a_2a,227510
gated_alive:a_2a:228118,a_2a,228118
gated_alive:a_2a:228493,a_2a,228493
gated_alive:a_2a:228798,a_2a,228798
gated_alive:a_2a:229272,a_2a,229272
gated_alive:a_2a:230002,a_2a,230002
gated_alive:a_2a:230715,a_2a,230715
gated_alive:a_2a:231033,a_2a,231033
gated_alive:a_2a:231082,a_2a,231082
gated_alive:a_2a:232065,a_2a,232065
gated_alive:a_2a:232323,a_2a,232323
gated_alive:a_2a:232689,a_2a,232689
gated_alive:a_2a:233029,a_2a,233029
gated_alive:a_2a:233448,a_2a,233448
gated_alive:a_2a:234290,a_2a,234290
gated_alive:a_2a:234313,a_2a,234313
gated_alive:a_2a:234741,a_2a,234741
gated_alive:a_2a:234847,a_2a,234847
gated_alive:a_2a:236736,a_2a,236736
gated_alive:a_2a:236896,a_2a,236896
gated_alive:a_2b:10,a_2b,10
gated_alive:a_2b:463,a_2b,463
gated_alive:a_2b:620,a_2b,620
gated_alive:a_2b:850,a_2b,850
gated_alive:a_2b:1395,a_2b,1395
gated_alive:a_2b:1423,a_2b,1423
gated_alive:a_2b:1453,a_2b,1453
gated_alive:a_2b:1894,a_2b,1894
gated_alive:a_2b:2011,a_2b,2011
gated_alive:a_2b:2219,a_2b,2219
gated_alive:a_2b:2392,a_2b,2392
gated_alive:a_2b:2480,a_2b,2480
gated_alive:a_2b:2485,a_2b,2485
gated_alive:a_2b:2594,a_2b,2594
gated_alive:a_2b:2621,a_2b,2621
gated_alive:a_2b:3102,a_2b,3102
gated_alive:a_2b:3295,a_2b,3295
gated_alive:a_2b:3316,a_2b,3316
gated_alive:a_2b:3424,a_2b,3424
gated_alive:a_2b:3887,a_2b,3887
gated_alive:a_2b:3950,a_2b,3950
gated_alive:a_2b:4210,a_2b,4210
gated_alive:a_2b:4247,a_2b,4247
gated_alive:a_2b:4382,a_2b,4382
gated_alive:a_2b:4514,a_2b,4514
gated_alive:a_2b:4854,a_2b,4854
gated_alive:a_2b:4894,a_2b,4894
gated_alive:a_2b:4957,a_2b,4957
gated_alive:a_2b:5150,a_2b,5150
gated_alive:a_2b:5275,a_2b,5275
gated_alive:a_2b:5687,a_2b,5687
gated_alive:a_2b:5701,a_2b,5701
gated_alive:a_2b:5903,a_2b,5903
gated_alive:a_2b:6230,a_2b,6230
gated_alive:a_2b:6471,a_2b,6471
gated_alive:a_2b:7286,a_2b,7286
gated_alive:a_2b:7449,a_2b,7449
gated_alive:a_2b:7469,a_2b,7469
gated_alive:a_2b:7510,a_2b,7510
gated_alive:a_2b:7649,a_2b,7649
gated_alive:a_2b:7714,a_2b,7714
gated_alive:a_2b:8014,a_2b,8014
gated_alive:a_2b:8905,a_2b,8905
gated_alive:a_2b:9096,a_2b,9096
gated_alive:a_2b:9400,a_2b,9400
gated_alive:a_2b:9958,a_2b,9958
gated_alive:a_2b:10061,a_2b,10061
gated_alive:a_2b:10119,a_2b,10119
gated_alive:a_2b:10124,a_2b,10124
gated_alive:a_2b:10515,a_2b,10515
gated_alive:a_2b:10609,a_2b,10609
gated_alive:a_2b:10747,a_2b,10747
gated_alive:a_2b:10752,a_2b,10752
gated_alive:a_2b:10792,a_2b,10792
gated_alive:a_2b:10932,a_2b,10932
gated_alive:a_2b:10981,a_2b,10981
gated_alive:a_2b:10989,a_2b,10989
gated_alive:a_2b:11742,a_2b,11742
gated_alive:a_2b:11988,a_2b,11988
gated_alive:a_2b:12099,a_2b,12099
gated_alive:a_2b:12230,a_2b,12230
gated_alive:a_2b:12445,a_2b,12445
gated_alive:a_2b:12635,a_2b,12635
gated_alive:a_2b:12677,a_2b,12677
gated_alive:a_2b:13095,a_2b,13095
gated_alive:a_2b:13606,a_2b,13606
gated_alive:a_2b:13770,a_2b,13770
gated_alive:a_2b:14158,a_2b,14158
gated_alive:a_2b:14434,a_2b,14434
gated_alive:a_2b:15537,a_2b,15537
gated_alive:a_2b:15636,a_2b,15636
gated_alive:a_2b:15683,a_2b,15683
gated_alive:a_2b:15890,a_2b,15890
gated_alive:a_2b:15991,a_2b,15991
gated_alive:a_2b:16161,a_2b,16161
gated_alive:a_2b:16164,a_2b,16164
gated_alive:a_2b:16266,a_2b,16266
gated_alive:a_2b:16478,a_2b,16478
gated_alive:a_2b:16507,a_2b,16507
gated_alive:a_2b:16536,a_2b,16536
gated_alive:a_2b:16652,a_2b,16652
gated_alive:a_2b:16727,a_2b,16727
gated_alive:a_2b:16750,a_2b,16750
gated_alive:a_2b:16859,a_2b,16859
gated_alive:a_2b:16968,a_2b,16968
gated_alive:a_2b:17060,a_2b,17060
gated_alive:a_2b:17143,a_2b,17143
gated_alive:a_2b:17481,a_2b,17481
gated_alive:a_2b:17698,a_2b,17698
gated_alive:a_2b:17804,a_2b,17804
gated_alive:a_2b:17866,a_2b,17866
gated_alive:a_2b:18013,a_2b,18013
gated_alive:a_2b:18099,a_2b,18099
gated_alive:a_2b:18427,a_2b,18427
gated_alive:a_2b:18891,a_2b,18891
gated_alive:a_2b:18902,a_2b,18902
gated_alive:a_2b:19015,a_2b,19015
gated_alive:a_2b:19168,a_2b,19168
gated_alive:a_2b:19194,a_2b,19194
gated_alive:a_2b:19616,a_2b,19616
gated_alive:a_2b:20010,a_2b,20010
gated_alive:a_2b:20069,a_2b,20069
gated_alive:a_2b:20238,a_2b,20238
gated_alive:a_2b:20359,a_2b,20359
gated_alive:a_2b:20484,a_2b,20484
gated_alive:a_2b:20752,a_2b,20752
gated_alive:a_2b:20946,a_2b,20946
gated_alive:a_2b:21023,a_2b,21023
gated_alive:a_2b:21057,a_2b,21057
gated_alive:a_2b:21148,a_2b,21148
gated_alive:a_2b:21154,a_2b,21154
gated_alive:a_2b:21223,a_2b,21223
gated_alive:a_2b:21555,a_2b,21555
gated_alive:a_2b:21910,a_2b,21910
gated_alive:a_2b:22308,a_2b,22308
gated_alive:a_2b:22462,a_2b,22462
gated_alive:a_2b:22648,a_2b,22648
gated_alive:a_2b:22689,a_2b,22689
gated_alive:a_2b:22802,a_2b,22802
gated_alive:a_2b:22873,a_2b,22873
gated_alive:a_2b:23068,a_2b,23068
gated_alive:a_2b:23334,a_2b,23334
gated_alive:a_2b:23618,a_2b,23618
gated_alive:a_2b:24173,a_2b,24173
gated_alive:a_2b:24275,a_2b,24275
gated_alive:a_2b:24761,a_2b,24761
gated_alive:a_2b:24971,a_2b,24971
gated_alive:a_2b:24996,a_2b,24996
gated_alive:a_2b:25080,a_2b,25080
gated_alive:a_2b:25122,a_2b,25122
gated_alive:a_2b:25210,a_2b,25210
gated_alive:a_2b:25486,a_2b,25486
gated_alive:a_2b:25561,a_2b,25561
gated_alive:a_2b:26128,a_2b,26128
gated_alive:a_2b:26195,a_2b,26195
gated_alive:a_2b:26216,a_2b,26216
gated_alive:a_2b:26495,a_2b,26495
gated_alive:a_2b:26568,a_2b,26568
gated_alive:a_2b:26807,a_2b,26807
gated_alive:a_2b:27347,a_2b,27347
gated_alive:a_2b:27944,a_2b,27944
gated_alive:a_2b:27945,a_2b,27945
gated_alive:a_2b:28245,a_2b,28245
gated_alive:a_2b:28358,a_2b,28358
gated_alive:a_2b:28572,a_2b,28572
gated_alive:a_2b:28852,a_2b,28852
gated_alive:a_2b:28936,a_2b,28936
gated_alive:a_2b:29549,a_2b,29549
gated_alive:a_2b:29653,a_2b,29653
gated_alive:a_2b:29837,a_2b,29837
gated_alive:a_2b:29945,a_2b,29945
gated_alive:a_2b:30160,a_2b,30160
gated_alive:a_2b:30253,a_2b,30253
gated_alive:a_2b:30693,a_2b,30693
gated_alive:a_2b:30735,a_2b,30735
gated_alive:a_2b:30798,a_2b,30798
gated_alive:a_2b:31106,a_2b,31106
gated_alive:a_2b:31204,a_2b,31204
gated_alive:a_2b:31217,a_2b,31217
gated_alive:a_2b:31256,a_2b,31256
gated_alive:a_2b:31335,a_2b,31335
gated_alive:a_2b:31392,a_2b,31392
gated_alive:a_2b:31436,a_2b,31436
gated_alive:a_2b:31662,a_2b,31662
gated_alive:a_2b:31829,a_2b,31829
gated_alive:a_2b:31991,a_2b,31991
gated_alive:a_2b:32289,a_2b,32289
gated_alive:a_2b:32525,a_2b,32525
gated_alive:a_2b:32637,a_2b,32637
gated_alive:a_2b:33045,a_2b,33045
gated_alive:a_2b:33939,a_2b,33939
gated_alive:a_2b:33951,a_2b,33951
gated_alive:a_2b:34049,a_2b,34049
gated_alive:a_2b:34336,a_2b,34336
gated_alive:a_2b:34941,a_2b,34941
gated_alive:a_2b:35086,a_2b,35086
gated_alive:a_2b:36034,a_2b,36034
gated_alive:a_2b:36311,a_2b,36311
gated_alive:a_2b:36659,a_2b,36659
gated_alive:a_2b:36994,a_2b,36994
gated_alive:a_2b:37084,a_2b,37084
gated_alive:a_2b:37152,a_2b,37152
gated_alive:a_2b:37173,a_2b,37173
gated_alive:a_2b:37618,a_2b,37618
gated_alive:a_2b:38080,a_2b,38080
gated_alive:a_2b:38401,a_2b,38401
gated_alive:a_2b:38563,a_2b,38563
gated_alive:a_2b:38612,a_2b,38612
gated_alive:a_2b:38784,a_2b,38784
gated_alive:a_2b:38882,a_2b,38882
gated_alive:a_2b:38948,a_2b,38948
gated_alive:a_2b:39073,a_2b,39073
gated_alive:a_2b:39127,a_2b,39127
gated_alive:a_2b:39178,a_2b,39178
gated_alive:a_2b:39685,a_2b,39685
