model,kind,fpr,mean_tpr,mean_split_auc,n_splits
quadratic_soft,frequency,0.096,0.718204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.098,0.7182857142857142,0.8558673469387755,98
quadratic_soft,frequency,0.1,0.7183673469387756,0.8558673469387755,98
quadratic_soft,frequency,0.10200000000000001,0.7184489795918367,0.8558673469387755,98
quadratic_soft,frequency,0.10400000000000001,0.7185306122448979,0.8558673469387755,98
quadratic_soft,frequency,0.106,0.7186122448979593,0.8558673469387755,98
quadratic_soft,frequency,0.108,0.7186938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.11,0.7187755102040816,0.8558673469387755,98
quadratic_soft,frequency,0.112,0.7188571428571428,0.8558673469387755,98
quadratic_soft,frequency,0.114,0.7189387755102041,0.8558673469387755,98
quadratic_soft,frequency,0.116,0.7190204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.11800000000000001,0.7191020408163264,0.8558673469387755,98
quadratic_soft,frequency,0.12,0.7191836734693878,0.8558673469387755,98
quadratic_soft,frequency,0.122,0.719265306122449,0.8558673469387755,98
quadratic_soft,frequency,0.124,0.7193469387755101,0.8558673469387755,98
quadratic_soft,frequency,0.126,0.7194285714285715,0.8558673469387755,98
quadratic_soft,frequency,0.128,0.7195102040816327,0.8558673469387755,98
quadratic_soft,frequency,0.13,0.7195918367346938,0.8558673469387755,98
quadratic_soft,frequency,0.132,0.7196734693877551,0.8558673469387755,98
quadratic_soft,frequency,0.134,0.7197551020408164,0.8558673469387755,98
quadratic_soft,frequency,0.136,0.7198367346938775,0.8558673469387755,98
quadratic_soft,frequency,0.138,0.7199183673469388,0.8558673469387755,98
quadratic_soft,frequency,0.14,0.72,0.8558673469387755,98
quadratic_soft,frequency,0.14200000000000002,0.7200816326530612,0.8558673469387755,98
quadratic_soft,frequency,0.14400000000000002,0.7201632653061224,0.8558673469387755,98
quadratic_soft,frequency,0.146,0.7202448979591837,0.8558673469387755,98
quadratic_soft,frequency,0.148,0.7203265306122448,0.8558673469387755,98
quadratic_soft,frequency,0.15,0.7204081632653061,0.8558673469387755,98
quadratic_soft,frequency,0.152,0.7204897959183674,0.8558673469387755,98
quadratic_soft,frequency,0.154,0.7205714285714285,0.8558673469387755,98
quadratic_soft,frequency,0.156,0.7206530612244898,0.8558673469387755,98
quadratic_soft,frequency,0.158,0.7207346938775511,0.8558673469387755,98
quadratic_soft,frequency,0.16,0.7208163265306122,0.8558673469387755,98
quadratic_soft,frequency,0.162,0.7208979591836734,0.8558673469387755,98
quadratic_soft,frequency,0.164,0.7209795918367348,0.8558673469387755,98
quadratic_soft,frequency,0.166,0.7210612244897959,0.8558673469387755,98
quadratic_soft,frequency,0.168,0.7211428571428571,0.8558673469387755,98
quadratic_soft,frequency,0.17,0.7212244897959185,0.8558673469387755,98
quadratic_soft,frequency,0.17200000000000001,0.7213061224489796,0.8558673469387755,98
quadratic_soft,frequency,0.17400000000000002,0.7213877551020408,0.8558673469387755,98
quadratic_soft,frequency,0.176,0.7214693877551019,0.8558673469387755,98
quadratic_soft,frequency,0.178,0.7215510204081633,0.8558673469387755,98
quadratic_soft,frequency,0.18,0.7216326530612245,0.8558673469387755,98
quadratic_soft,frequency,0.182,0.7217142857142856,0.8558673469387755,98
quadratic_soft,frequency,0.184,0.721795918367347,0.8558673469387755,98
quadratic_soft,frequency,0.186,0.7218775510204082,0.8558673469387755,98
quadratic_soft,frequency,0.188,0.7219591836734693,0.8558673469387755,98
quadratic_soft,frequency,0.19,0.7220408163265306,0.8558673469387755,98
quadratic_soft,frequency,0.192,0.7221224489795919,0.8558673469387755,98
quadratic_soft,frequency,0.194,0.722204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.196,0.7222857142857143,0.8558673469387755,98
quadratic_soft,frequency,0.198,0.7223673469387756,0.8558673469387755,98
quadratic_soft,frequency,0.2,0.7224489795918367,0.8558673469387755,98
quadratic_soft,frequency,0.202,0.722530612244898,0.8558673469387755,98
quadratic_soft,frequency,0.20400000000000001,0.7226122448979592,0.8558673469387755,98
quadratic_soft,frequency,0.20600000000000002,0.7226938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.20800000000000002,0.7227755102040816,0.8558673469387755,98
quadratic_soft,frequency,0.21,0.7228571428571429,0.8558673469387755,98
quadratic_soft,frequency,0.212,0.722938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.214,0.7230204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.216,0.7231020408163266,0.8558673469387755,98
quadratic_soft,frequency,0.218,0.7231836734693877,0.8558673469387755,98
quadratic_soft,frequency,0.22,0.7232653061224489,0.8558673469387755,98
quadratic_soft,frequency,0.222,0.7233469387755103,0.8558673469387755,98
quadratic_soft,frequency,0.224,0.7234285714285714,0.8558673469387755,98
quadratic_soft,frequency,0.226,0.7235102040816326,0.8558673469387755,98
quadratic_soft,frequency,0.228,0.723591836734694,0.8558673469387755,98
quadratic_soft,frequency,0.23,0.7236734693877551,0.8558673469387755,98
quadratic_soft,frequency,0.232,0.7237551020408163,0.8558673469387755,98
quadratic_soft,frequency,0.234,0.7238367346938777,0.8558673469387755,98
quadratic_soft,frequency,0.23600000000000002,0.7239183673469388,0.8558673469387755,98
quadratic_soft,frequency,0.23800000000000002,0.724,0.8558673469387755,98
quadratic_soft,frequency,0.24,0.7240816326530611,0.8558673469387755,98
quadratic_soft,frequency,0.242,0.7241632653061225,0.8558673469387755,98
quadratic_soft,frequency,0.244,0.7242448979591837,0.8558673469387755,98
quadratic_soft,frequency,0.246,0.7243265306122448,0.8558673469387755,98
quadratic_soft,frequency,0.248,0.7244081632653062,0.8558673469387755,98
quadratic_soft,frequency,0.25,0.8163265306122449,0.8558673469387755,98
quadratic_soft,frequency,0.252,0.8165306122448979,0.8558673469387755,98
quadratic_soft,frequency,0.254,0.8167346938775513,0.8558673469387755,98
quadratic_soft,frequency,0.256,0.8169387755102041,0.8558673469387755,98
quadratic_soft,frequency,0.258,0.8171428571428572,0.8558673469387755,98
quadratic_soft,frequency,0.26,0.8173469387755103,0.8558673469387755,98
quadratic_soft,frequency,0.262,0.8175510204081632,0.8558673469387755,98
quadratic_soft,frequency,0.264,0.8177551020408161,0.8558673469387755,98
quadratic_soft,frequency,0.266,0.8179591836734692,0.8558673469387755,98
quadratic_soft,frequency,0.268,0.8181632653061225,0.8558673469387755,98
quadratic_soft,frequency,0.27,0.8183673469387756,0.8558673469387755,98
quadratic_soft,frequency,0.272,0.8185714285714285,0.8558673469387755,98
quadratic_soft,frequency,0.274,0.8187755102040817,0.8558673469387755,98
quadratic_soft,frequency,0.276,0.8189795918367347,0.8558673469387755,98
quadratic_soft,frequency,0.278,0.8191836734693878,0.8558673469387755,98
quadratic_soft,frequency,0.28,0.8193877551020408,0.8558673469387755,98
quadratic_soft,frequency,0.28200000000000003,0.8195918367346938,0.8558673469387755,98
quadratic_soft,frequency,0.28400000000000003,0.8197959183673468,0.8558673469387755,98
quadratic_soft,frequency,0.28600000000000003,0.8200000000000002,0.8558673469387755,98
quadratic_soft,frequency,0.28800000000000003,0.8202040816326531,0.8558673469387755,98
quadratic_soft,frequency,0.29,0.8204081632653062,0.8558673469387755,98
quadratic_soft,frequency,0.292,0.8206122448979593,0.8558673469387755,98
quadratic_soft,frequency,0.294,0.8208163265306122,0.8558673469387755,98
quadratic_soft,frequency,0.296,0.8210204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.298,0.8212244897959182,0.8558673469387755,98
quadratic_soft,frequency,0.3,0.8214285714285714,0.8558673469387755,98
quadratic_soft,frequency,0.302,0.8216326530612245,0.8558673469387755,98
quadratic_soft,frequency,0.304,0.8218367346938775,0.8558673469387755,98
quadratic_soft,frequency,0.306,0.8220408163265308,0.8558673469387755,98
quadratic_soft,frequency,0.308,0.8222448979591837,0.8558673469387755,98
quadratic_soft,frequency,0.31,0.8224489795918367,0.8558673469387755,98
quadratic_soft,frequency,0.312,0.8226530612244899,0.8558673469387755,98
quadratic_soft,frequency,0.314,0.8228571428571428,0.8558673469387755,98
quadratic_soft,frequency,0.316,0.8230612244897957,0.8558673469387755,98
quadratic_soft,frequency,0.318,0.8232653061224491,0.8558673469387755,98
quadratic_soft,frequency,0.32,0.823469387755102,0.8558673469387755,98
quadratic_soft,frequency,0.322,0.8236734693877551,0.8558673469387755,98
quadratic_soft,frequency,0.324,0.8238775510204084,0.8558673469387755,98
quadratic_soft,frequency,0.326,0.8240816326530612,0.8558673469387755,98
quadratic_soft,frequency,0.328,0.8242857142857143,0.8558673469387755,98
quadratic_soft,frequency,0.33,0.8244897959183674,0.8558673469387755,98
quadratic_soft,frequency,0.332,0.8246938775510203,0.8558673469387755,98
quadratic_soft,frequency,0.334,0.8248979591836734,0.8558673469387755,98
quadratic_soft,frequency,0.336,0.8251020408163264,0.8558673469387755,98
quadratic_soft,frequency,0.338,0.8253061224489797,0.8558673469387755,98
quadratic_soft,frequency,0.34,0.8255102040816327,0.8558673469387755,98
quadratic_soft,frequency,0.342,0.8257142857142857,0.8558673469387755,98
quadratic_soft,frequency,0.34400000000000003,0.8259183673469388,0.8558673469387755,98
quadratic_soft,frequency,0.34600000000000003,0.826122448979592,0.8558673469387755,98
quadratic_soft,frequency,0.34800000000000003,0.8263265306122449,0.8558673469387755,98
quadratic_soft,frequency,0.35000000000000003,0.826530612244898,0.8558673469387755,98
quadratic_soft,frequency,0.352,0.8267346938775509,0.8558673469387755,98
quadratic_soft,frequency,0.354,0.826938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.356,0.8271428571428573,0.8558673469387755,98
quadratic_soft,frequency,0.358,0.8273469387755104,0.8558673469387755,98
quadratic_soft,frequency,0.36,0.8275510204081633,0.8558673469387755,98
quadratic_soft,frequency,0.362,0.8277551020408163,0.8558673469387755,98
quadratic_soft,frequency,0.364,0.8279591836734694,0.8558673469387755,98
quadratic_soft,frequency,0.366,0.8281632653061224,0.8558673469387755,98
quadratic_soft,frequency,0.368,0.8283673469387753,0.8558673469387755,98
quadratic_soft,frequency,0.37,0.8285714285714286,0.8558673469387755,98
quadratic_soft,frequency,0.372,0.8287755102040816,0.8558673469387755,98
quadratic_soft,frequency,0.374,0.8289795918367346,0.8558673469387755,98
quadratic_soft,frequency,0.376,0.8291836734693879,0.8558673469387755,98
quadratic_soft,frequency,0.378,0.8293877551020409,0.8558673469387755,98
quadratic_soft,frequency,0.38,0.8295918367346938,0.8558673469387755,98
quadratic_soft,frequency,0.382,0.829795918367347,0.8558673469387755,98
quadratic_soft,frequency,0.384,0.8300000000000001,0.8558673469387755,98
quadratic_soft,frequency,0.386,0.8302040816326529,0.8558673469387755,98
quadratic_soft,frequency,0.388,0.8304081632653062,0.8558673469387755,98
quadratic_soft,frequency,0.39,0.8306122448979593,0.8558673469387755,98
quadratic_soft,frequency,0.392,0.8308163265306122,0.8558673469387755,98
quadratic_soft,frequency,0.394,0.8310204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.396,0.8312244897959185,0.8558673469387755,98
quadratic_soft,frequency,0.398,0.8314285714285715,0.8558673469387755,98
quadratic_soft,frequency,0.4,0.8316326530612245,0.8558673469387755,98
quadratic_soft,frequency,0.402,0.8318367346938775,0.8558673469387755,98
quadratic_soft,frequency,0.404,0.8320408163265305,0.8558673469387755,98
quadratic_soft,frequency,0.406,0.8322448979591835,0.8558673469387755,98
quadratic_soft,frequency,0.40800000000000003,0.8324489795918368,0.8558673469387755,98
quadratic_soft,frequency,0.41000000000000003,0.8326530612244899,0.8558673469387755,98
quadratic_soft,frequency,0.41200000000000003,0.8328571428571429,0.8558673469387755,98
quadratic_soft,frequency,0.41400000000000003,0.8330612244897959,0.8558673469387755,98
quadratic_soft,frequency,0.41600000000000004,0.833265306122449,0.8558673469387755,98
quadratic_soft,frequency,0.418,0.8334693877551019,0.8558673469387755,98
quadratic_soft,frequency,0.42,0.8336734693877551,0.8558673469387755,98
quadratic_soft,frequency,0.422,0.8338775510204082,0.8558673469387755,98
quadratic_soft,frequency,0.424,0.8340816326530611,0.8558673469387755,98
quadratic_soft,frequency,0.426,0.8342857142857142,0.8558673469387755,98
quadratic_soft,frequency,0.428,0.8344897959183675,0.8558673469387755,98
quadratic_soft,frequency,0.43,0.8346938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.432,0.8348979591836734,0.8558673469387755,98
quadratic_soft,frequency,0.434,0.8351020408163266,0.8558673469387755,98
quadratic_soft,frequency,0.436,0.8353061224489796,0.8558673469387755,98
quadratic_soft,frequency,0.438,0.8355102040816325,0.8558673469387755,98
quadratic_soft,frequency,0.44,0.8357142857142857,0.8558673469387755,98
quadratic_soft,frequency,0.442,0.8359183673469388,0.8558673469387755,98
quadratic_soft,frequency,0.444,0.8361224489795918,0.8558673469387755,98
quadratic_soft,frequency,0.446,0.8363265306122452,0.8558673469387755,98
quadratic_soft,frequency,0.448,0.836530612244898,0.8558673469387755,98
quadratic_soft,frequency,0.45,0.8367346938775511,0.8558673469387755,98
quadratic_soft,frequency,0.452,0.8369387755102042,0.8558673469387755,98
quadratic_soft,frequency,0.454,0.8371428571428571,0.8558673469387755,98
quadratic_soft,frequency,0.456,0.83734693877551,0.8558673469387755,98
quadratic_soft,frequency,0.458,0.8375510204081631,0.8558673469387755,98
quadratic_soft,frequency,0.46,0.8377551020408164,0.8558673469387755,98
quadratic_soft,frequency,0.462,0.8379591836734694,0.8558673469387755,98
quadratic_soft,frequency,0.464,0.8381632653061225,0.8558673469387755,98
quadratic_soft,frequency,0.466,0.8383673469387755,0.8558673469387755,98
quadratic_soft,frequency,0.468,0.8385714285714286,0.8558673469387755,98
quadratic_soft,frequency,0.47000000000000003,0.8387755102040817,0.8558673469387755,98
quadratic_soft,frequency,0.47200000000000003,0.8389795918367347,0.8558673469387755,98
quadratic_soft,frequency,0.47400000000000003,0.8391836734693877,0.8558673469387755,98
quadratic_soft,frequency,0.47600000000000003,0.8393877551020408,0.8558673469387755,98
quadratic_soft,frequency,0.47800000000000004,0.8395918367346941,0.8558673469387755,98
quadratic_soft,frequency,0.48,0.839795918367347,0.8558673469387755,98
quadratic_soft,frequency,0.482,0.8400000000000001,0.8558673469387755,98
quadratic_soft,frequency,0.484,0.8402040816326531,0.8558673469387755,98
quadratic_soft,frequency,0.486,0.8404081632653061,0.8558673469387755,98
quadratic_soft,frequency,0.488,0.8406122448979592,0.8558673469387755,98
quadratic_soft,frequency,0.49,0.840816326530612,0.8558673469387755,98
quadratic_soft,frequency,0.492,0.8410204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.494,0.8412244897959184,0.8558673469387755,98
quadratic_soft,frequency,0.496,0.8414285714285714,0.8558673469387755,98
quadratic_soft,frequency,0.498,0.8416326530612247,0.8558673469387755,98
quadratic_soft,frequency,0.5,0.8928571428571429,0.8558673469387755,98
quadratic_soft,frequency,0.502,0.8932040816326531,0.8558673469387755,98
quadratic_soft,frequency,0.504,0.8935510204081633,0.8558673469387755,98
quadratic_soft,frequency,0.506,0.8938979591836735,0.8558673469387755,98
quadratic_soft,frequency,0.508,0.8942448979591836,0.8558673469387755,98
quadratic_soft,frequency,0.51,0.8945918367346939,0.8558673469387755,98
quadratic_soft,frequency,0.512,0.8949387755102042,0.8558673469387755,98
quadratic_soft,frequency,0.514,0.8952857142857142,0.8558673469387755,98
quadratic_soft,frequency,0.516,0.8956326530612244,0.8558673469387755,98
quadratic_soft,frequency,0.518,0.8959795918367348,0.8558673469387755,98
quadratic_soft,frequency,0.52,0.8963265306122451,0.8558673469387755,98
quadratic_soft,frequency,0.522,0.8966734693877549,0.8558673469387755,98
quadratic_soft,frequency,0.524,0.8970204081632653,0.8558673469387755,98
quadratic_soft,frequency,0.526,0.8973673469387754,0.8558673469387755,98
quadratic_soft,frequency,0.528,0.8977142857142857,0.8558673469387755,98
quadratic_soft,frequency,0.53,0.8980612244897961,0.8558673469387755,98
quadratic_soft,frequency,0.532,0.898408163265306,0.8558673469387755,98
quadratic_soft,frequency,0.534,0.8987551020408162,0.8558673469387755,98
quadratic_soft,frequency,0.536,0.8991020408163266,0.8558673469387755,98
quadratic_soft,frequency,0.538,0.8994489795918366,0.8558673469387755,98
quadratic_soft,frequency,0.54,0.8997959183673468,0.8558673469387755,98
quadratic_soft,frequency,0.542,0.9001428571428572,0.8558673469387755,98
quadratic_soft,frequency,0.544,0.9004897959183671,0.8558673469387755,98
quadratic_soft,frequency,0.546,0.9008367346938775,0.8558673469387755,98
quadratic_soft,frequency,0.548,0.9011836734693879,0.8558673469387755,98
quadratic_soft,frequency,0.55,0.9015306122448979,0.8558673469387755,98
quadratic_soft,frequency,0.552,0.9018775510204081,0.8558673469387755,98
quadratic_soft,frequency,0.554,0.9022244897959184,0.8558673469387755,98
quadratic_soft,frequency,0.556,0.9025714285714284,0.8558673469387755,98
quadratic_soft,frequency,0.558,0.9029183673469389,0.8558673469387755,98
quadratic_soft,frequency,0.56,0.9032653061224489,0.8558673469387755,98
quadratic_soft,frequency,0.562,0.9036122448979591,0.8558673469387755,98
quadratic_soft,frequency,0.5640000000000001,0.9039591836734693,0.8558673469387755,98
quadratic_soft,frequency,0.5660000000000001,0.9043061224489798,0.8558673469387755,98
quadratic_soft,frequency,0.5680000000000001,0.9046530612244899,0.8558673469387755,98
quadratic_soft,frequency,0.5700000000000001,0.905,0.8558673469387755,98
quadratic_soft,frequency,0.5720000000000001,0.9053469387755104,0.8558673469387755,98
quadratic_soft,frequency,0.5740000000000001,0.9056938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.5760000000000001,0.9060408163265307,0.8558673469387755,98
quadratic_soft,frequency,0.578,0.906387755102041,0.8558673469387755,98
quadratic_soft,frequency,0.58,0.9067346938775507,0.8558673469387755,98
quadratic_soft,frequency,0.582,0.9070816326530613,0.8558673469387755,98
quadratic_soft,frequency,0.584,0.9074285714285717,0.8558673469387755,98
quadratic_soft,frequency,0.586,0.9077755102040815,0.8558673469387755,98
quadratic_soft,frequency,0.588,0.9081224489795919,0.8558673469387755,98
quadratic_soft,frequency,0.59,0.908469387755102,0.8558673469387755,98
quadratic_soft,frequency,0.592,0.9088163265306122,0.8558673469387755,98
quadratic_soft,frequency,0.594,0.9091632653061226,0.8558673469387755,98
quadratic_soft,frequency,0.596,0.9095102040816325,0.8558673469387755,98
quadratic_soft,frequency,0.598,0.9098571428571427,0.8558673469387755,98
quadratic_soft,frequency,0.6,0.9102040816326531,0.8558673469387755,98
quadratic_soft,frequency,0.602,0.9105510204081634,0.8558673469387755,98
quadratic_soft,frequency,0.604,0.9108979591836734,0.8558673469387755,98
quadratic_soft,frequency,0.606,0.9112448979591838,0.8558673469387755,98
quadratic_soft,frequency,0.608,0.9115918367346937,0.8558673469387755,98
quadratic_soft,frequency,0.61,0.911938775510204,0.8558673469387755,98
quadratic_soft,frequency,0.612,0.9122857142857143,0.8558673469387755,98
quadratic_soft,frequency,0.614,0.9126326530612245,0.8558673469387755,98
